Word,Index,Frequency
intersted,15188,9
succsesful,15189,9
computergenerated,15190,9
forgiveness,15191,9
weer,15192,9
scratching,15193,9
improtant,15194,9
jury,15195,9
privice,15196,9
premise,15197,9
educationally,15198,9
threedimensional,15199,9
somehing,15200,9
realism,15201,9
simularities,15129,9
swiping,15035,9
prototypes,15127,9
place ,15062,9
ownerships,15052,9
espcially,15053,9
reproduction,15054,9
mach,15055,9
rideing,15056,9
sneakers,15057,9
decrese,15058,9
withstanding,15059,9
suite,15060,9
bein,15061,9
haven,15063,9
amost,15075,9
vehicles ,15064,9
wile,15065,9
lik,15066,9
especialy,15067,9
starving,15068,9
decresed,15069,9
forbiden,15070,9
many ,15071,9
examle,15072,9
article ,15073,9
if ,15051,9
woking,15050,9
places ,15049,9
atricle,15048,9
mammals,15229,9
texbng,15027,9
persuades,15028,9
dissuade,15029,9
drank,15030,9
helpfully,15031,9
publishes,15032,9
tucked,15033,9
retrieve,15034,9
laps,15036,9
temptations,15037,9
tape,15038,9
applicant,15039,9
comforted,15040,9
lil,15041,9
probley,15042,9
advanatges,15043,9
thik,15044,9
recources,15045,9
contol,15046,9
fine ,15047,9
their ,15074,9
greates,15076,9
occasionaly,15126,9
olny,15114,9
melts,15104,9
doubted,15105,9
requiered,15106,9
probabaly,15107,9
bads,15108,9
eletronics,15109,9
largley,15110,9
sizeand,15111,9
housed,15112,9
techer,15113,9
thnk,15115,9
acess,15077,9
diffrences,15116,9
fahrenheitand,15117,9
talkes,15118,9
powerfull,15119,9
descover,15120,9
beleives,15121,9
disheartening,15122,9
errupting,15123,9
wothy,15124,9
vaguely,15125,9
carfree ,15102,9
til,15101,9
actally,15100,9
finial,15099,9
iss,15078,9
ace,15079,9
broadened,15080,9
advoid,15081,9
universes,15082,9
freaked,15083,9
thses,15084,9
lame,15085,9
finale,15086,9
wolves,15087,9
oppisite,15088,9
avalible,15089,9
phisical,15090,9
formulated,15091,9
esay,15092,9
theroies,15093,9
opportunites,15094,9
ides,15095,9
spelled,15096,9
really ,15097,9
facinating,15098,9
multipe,15228,9
quilting,15414,9
bass,15230,9
webbased,15369,9
onthejob,15359,9
coursera,15360,9
towering,15361,9
cloudbased,15362,9
recruitment,15363,9
boundless,15364,9
competencies,15365,9
pantry,15366,9
sunscreen,15367,9
panoramic,15368,9
preferential,15370,9
stunts,15382,9
fortitude,15371,9
textiles,15372,9
agerelated,15373,9
unplugging,15374,9
vigorous,15375,9
actionable,15376,9
tractors,15377,9
immemorial,15378,9
organisation,15379,9
prerequisite,15380,9
resonated,15358,9
studentathletes,15357,9
liberation,15356,9
relentlessly,15355,9
empires,15334,9
gene,15335,9
lofty,15336,9
musically,15337,9
summit,15338,9
starvation,15339,9
fondly,15340,9
sweetness,15341,9
teambuilding,15342,9
surest,15343,9
classroombased,15344,9
pottery,15345,9
problemsolve,15346,9
signature,15347,9
diy,15348,9
regime,15349,9
displace,15350,9
stocking,15351,9
punctuality,15352,9
compatibility,15353,9
powerlessness,15354,9
analytically,15381,9
dexterity,15383,9
leftovers,15332,9
campfires,15420,9
japans,15410,9
nurseries,15411,9
meadows,15412,9
csgo,15413,9
charger,15025,9
bebop,15415,9
generators,15416,9
asd,15417,9
chatrooms,15418,9
seo,15419,9
macronutrients,15421,9
onscreen,15384,9
prepping,15422,9
medically,15423,9
infestations,15424,9
routinely,15425,9
bats,15426,9
clinicians,15427,9
retirees,15428,9
rowing,15429,9
espresso,15430,9
bonsai,15431,9
pine,15409,9
gospel,15408,9
hues,15407,9
kits,15406,9
zealand,15385,9
malaysia,15386,9
composted,15387,9
zinc,15388,9
saudi,15389,9
costeffectiveness,15390,9
airbrushed,15391,9
heartache,15392,9
attackers,15393,9
feminist,15394,9
nesting,15395,9
monoculture,15396,9
ingested,15397,9
sodium,15398,9
colour,15399,9
arenas,15400,9
decentralized,15401,9
evokes,15402,9
wax,15403,9
nectar,15404,9
replenishing,15405,9
homeschoolers,15333,9
overwork,15331,9
sculpt,15231,9
rod,15267,9
spells,15257,9
vape,15258,9
reassures,15259,9
sail,15260,9
dental,15261,9
workshop,15262,9
diary,15263,9
laborious,15264,9
protagonist,15265,9
bryant,15266,9
shades,15268,9
decoration,15280,9
invitation,15269,9
murals,15270,9
outback,15271,9
ensemble,15272,9
embarrassment,15273,9
glue,15274,9
appetite,15275,9
curling,15276,9
librarians,15277,9
eagles,15278,9
conflicted,15256,9
lettuce,15255,9
graceful,15254,9
juice,15253,9
weathered,15232,9
plateaus,15233,9
oportunities,15234,9
amaze,15235,9
campfire,15236,9
elecotrs,15237,9
sinceraly,15238,9
nixonjimmy,15239,9
candidates ,15240,9
unfairoutdatedand,15241,9
elcetors,15242,9
submitting,15243,9
cannidate,15244,9
votings,15245,9
rubio,15246,9
wonderment,15247,9
mal,15248,9
criterion,15249,9
canceled,15250,9
captive,15251,9
potatoes,15252,9
kinder,15279,9
kinetic,15281,9
fatigued,15330,9
tasting,15318,9
pristine,15308,9
groundwater,15309,9
reunion,15310,9
coconut,15311,9
statuses,15312,9
faliure,15313,9
storied,15314,9
caeer,15315,9
bilingual,15316,9
semesters,15317,9
travelled,15319,9
hawaiian,15282,9
stunted,15320,9
protrude,15321,9
coarses,15322,9
tacos,15323,9
beethoven,15324,9
poem,15325,9
tortoise,15326,9
hay,15327,9
faraway,15328,9
lenguage,15329,9
commonalities,15307,9
enlightening,15306,9
blending,15305,9
nuance,15304,9
jordans,15283,9
veterinarian,15284,9
seasoned,15285,9
negotiating,15286,9
silk,15287,9
lamar,15288,9
tattoos,15289,9
venera,15290,9
canadian,15291,9
fifa,15292,9
microbial,15293,9
anomalous,15294,9
welldefined,15295,9
guesswork,15296,9
lowimpact,15297,9
biometric,15298,9
timescales,15299,9
strata,15300,9
maneuvers,15301,9
contaminants,15302,9
optimized,15303,9
replay,15026,9
chnage,15103,9
bearable,15024,9
dayis,14757,9
happenes,14747,9
sinks,14748,9
massproduced,14749,9
sited,14750,9
dynasty,14751,9
brainwashed,14752,9
manifests,14753,9
thatbut,14754,9
seater,14755,9
preffer,14756,9
manly,14758,9
soemone,14745,9
snd,14759,9
exsited,14760,9
argueing,14761,9
outlaw,14762,9
multiregional,14763,9
ludicrous,14764,9
alas,14765,9
suffocating,14766,9
boot,14767,9
chossing,14768,9
sya,14746,9
headline,14744,9
wlater,14821,9
donot,14731,9
rationality,14721,9
disbelief,14722,9
alloted,14723,9
settlers,14724,9
youer,14725,9
grieve,14726,9
vuaban,14727,9
palmer,14728,9
emmitions,14729,9
industrys,14730,9
perecnt,14732,9
electionparagraph,14743,9
threating,14733,9
highwaysource,14734,9
atrocious,14735,9
iran,14736,9
thirtyfive,14737,9
thirtyeight,14738,9
semitruck,14739,9
usuing,14740,9
limitted,14741,9
deathly,14742,9
relives,14769,9
doit,14770,9
fence,14771,9
ladies,14808,9
outway,14798,9
stressselsky,14799,9
noice,14800,9
fl,14801,9
lousy,14802,9
californian,14803,9
cras,14804,9
activate,14805,9
therere,14806,9
stree,14807,9
accross,14809,9
alcoholic,14772,9
payer,14810,9
backyards,14811,9
veicals,14812,9
mange,14813,9
contributers,14814,9
gay,14815,9
middleman,14816,9
slap,14817,9
ike,14818,9
accure,14819,9
carfreeexcept,14797,9
wasteland,14796,9
desputes,14795,9
cheaters,14794,9
emmited,14773,9
fluctuate,14774,9
unfortunatley,14775,9
resposibility,14776,9
parargraph,14777,9
dale,14778,9
bejjing,14779,9
rated,14780,9
uasge,14781,9
antarctica,14782,9
salty,14783,9
emmission,14784,9
distaster,14785,9
declare,14786,9
electionsource,14787,9
cleans,14788,9
contradictory,14789,9
finallythe,14790,9
possiblebut,14791,9
resorts,14792,9
greeenhouse,14793,9
motorsource,14720,9
endorsed,14719,9
uncensored,14718,9
bolstered,14653,9
elucidates,14643,9
templates,14644,9
hierarchy,14645,9
aroused,14646,9
carreliant,14647,9
crucially,14648,9
downstream,14649,9
inclinations,14650,9
sizeable,14651,9
monumentally,14652,9
vividly,14654,9
weightage,14666,9
facet,14655,9
unpolluted,14656,9
usher,14657,9
backlash,14658,9
reiterate,14659,9
illuminates,14660,9
byproduct,14661,9
centred,14662,9
automakers,14663,9
touted,14664,9
complicating,14642,9
suppresses,14641,9
indivisible,14640,9
wellbalanced,14639,9
inundated,15023,9
prominence,14619,9
explanatory,14620,9
opted,14621,9
stressrelated,14622,9
agencys,14623,9
honorable,14624,9
deliberating,14625,9
constituencies,14626,9
complements,14627,9
pillar,14628,9
polarized,14629,9
enshrined,14630,9
stronghold,14631,9
articulated,14632,9
highpopulation,14633,9
obtains,14634,9
imbalances,14635,9
ambiguity,14636,9
deterred,14637,9
alienating,14638,9
revolving,14665,9
harmoniously,14667,9
unaccounted,14717,9
theough,14705,9
unify,14695,9
resided,14696,9
passionately,14697,9
thoose,14698,9
unamerican,14699,9
pitched,14700,9
irrefutable,14701,9
destined,14702,9
beam,14703,9
palace,14704,9
garentee,14706,9
inconsistencies,14668,9
intellegent,14707,9
interstates,14708,9
droping,14709,9
vehichles,14710,9
survie,14711,9
shortsighted,14712,9
partical,14713,9
gaseous,14714,9
heightens,14715,9
aposner,14716,9
amend,14694,9
binding,14693,9
sidelines,14692,9
tipping,14690,9
neatly,14669,9
critiques,14670,9
crossregional,14671,9
stirring,14672,9
methodologies,14673,9
dismissing,14674,9
narrowly,14675,9
remnants,14676,9
dissenting,14677,9
overcomes,14678,9
foresight,14679,9
sow,14680,9
amplified,14681,9
allowance,14682,9
predominant,14683,9
corrective,14684,9
pessimism,14685,9
countered,14686,9
plight,14687,9
hastily,14688,9
consequential,14689,9
minnesota,14820,9
parity,14691,9
tended,14822,9
manufactures,14960,9
happends,14950,9
peek,14951,9
capaign,14952,9
kissing,14953,9
kidnapped,14954,9
conditioners,14955,9
exterior,14956,9
rearend,14957,9
interval,14958,9
crosswalk,14959,9
navigational,14961,9
bullet,14973,9
fractures,14962,9
recommending,14963,9
revoked,14964,9
dash,14965,9
collide,14966,9
tumors,14967,9
diverting,14968,9
skull,14969,9
slept,14970,9
gadget,14971,9
matured,14949,9
perent,14948,9
indiviual,14947,9
comparsion,14946,9
infant,14925,9
piling,14926,9
caliber,14927,9
contradicted,14928,9
rosental,14929,9
costfriendly,14930,9
rescined,14931,9
devoided,14932,9
twisting,14933,9
peoplesource,14934,9
bets,14935,9
presindent,14936,9
downright,14937,9
bombs,14938,9
backups,14939,9
ps,14940,9
sung,14941,9
exploding,14942,9
dodge,14943,9
mpg,14944,9
cound,14945,9
speakerphone,14972,9
diver,14974,9
desided,14923,9
compulsive,15012,9
intimidate,15002,9
wednesday,15003,9
slot,15004,9
maturing,15005,9
wrongdoing,15006,9
spikes,15007,9
downloads,15008,9
stephen,15009,9
selfie,15010,9
amazingly,15011,9
succumb,15013,9
stakes,14975,9
cabin,15014,9
subconscious,15015,9
endangerment,15016,9
delighted,15017,9
babys,15018,9
belts,15019,9
unforgiving,15020,9
scroll,14823,9
genes,15021,9
souls,15022,9
mcdonald,15001,9
wheelchair,15000,9
lawsuit,14999,9
aux,14998,9
iii,14976,9
httpwww,14977,9
preparedness,14978,9
licensing,14979,9
veteran,14980,9
plugged,14981,9
communicated,14982,9
disable,14983,9
selfies,14984,9
fox,14986,9
elevation,14987,9
nit,14988,9
ins,14989,9
blindness,14990,9
jeopardizing,14991,9
dec,14992,9
carsguide,14993,9
broadcast,14994,9
synthesis,14995,9
spine,14996,9
lol,14997,9
ecoconscious,14924,9
trackers,14985,9
exclude,14922,9
borderline,14860,9
brandnew,14850,9
seperation,14851,9
inhabits,14852,9
sydney,14853,9
shoudl,14854,9
default,14855,9
overturned,14856,9
tempt,14857,9
recovered,14858,9
skateboarders,14859,9
talkative,14861,9
calms,14848,9
omitting,14862,9
splendid,14863,9
rotated,14864,9
unpatriotic,14865,9
sayings,14866,9
buck,14867,9
terminated,14868,9
polllution,14869,9
shrinking,14870,9
diseal,14871,9
propably,14849,9
enacting,14847,9
sufficent,14873,9
newyork,14833,9
carban,14824,9
utilitarian,14825,9
surreal,14826,9
innumerable,14921,9
carelessly,14827,9
spawning,14828,9
honks,14829,9
dilema,14830,9
demolishing,14831,9
carand,14832,9
paces,14834,9
provied,14846,9
unlawful,14835,9
rescing,14836,9
exept,14837,9
pollutuion,14838,9
smogfree,14839,9
wafting,14840,9
restauraunts,14841,9
preposterous,14842,9
grill,14843,9
consumes,14845,9
expences,14872,9
corupt,14844,9
acurrate,14874,9
worls,14918,9
overrun,14899,9
shadowed,14920,9
freeway,14900,9
butts,14901,9
brian,14902,9
againg,14903,9
warriors,14904,9
scrap,14905,9
submission,14906,9
vehichle,14907,9
cramming,14909,9
silently,14897,9
shuts,14910,9
cramping,14911,9
potental,14912,9
eclectoral,14913,9
icons,14914,9
tim,14915,9
exersise,14916,9
snowing,14875,9
knowning,14919,9
inputting,14917,9
completes,14898,9
grasses,14908,9
idolized,14882,9
helicopter,14887,9
exits,14878,9
enlightened,14877,9
havea,14879,9
presidentvice,14880,9
oklahoma,14881,9
everwhere,14876,9
alsothe,14883,9
indifferent,14884,9
aimlessly,14886,9
overuled,14885,9
monitered,14888,9
amog,14889,9
acctually,14890,9
popluation,14891,9
vaild,14892,9
botoga,14893,9
restuarants,14894,9
frighten,14895,9
diameter,14896,9
idol,16131,8
pual,16135,8
emotionaly,16134,8
fbi,16133,8
slacking,16132,8
elephant,16151,8
discusted,16130,8
huag,16129,8
proove,16128,8
teahcers,16127,8
emoitions,16126,8
alots,16125,8
determin,16124,8
bind,16136,8
rats,16145,8
personalizing,16137,8
coarse,16138,8
unsolved,16139,8
outwardly,16140,8
shouting,16141,8
smilethe,16142,8
confiused,16143,8
nonacademic,16144,8
bs,16150,8
spotting,16146,8
bunny,16147,8
upward,16148,8
ukulele,16149,8
seller,16152,8
excitment,16123,8
fearfuland,16102,8
emotons,16122,8
fourtyfour,16105,8
syste,16093,8
genocide,16092,8
rhetorical,16091,8
acquainted,16154,8
devising,16094,8
qustion,16095,8
oppion,16096,8
comets,16097,8
picutre,16098,8
constucts,16099,8
recoginze,16100,8
embarassed,16101,8
certan,16103,8
confussed,16104,8
spacing,16106,8
mindlessly,16121,8
administrator,16107,8
mug,16108,8
kahoot,16109,8
vauable,16110,8
amy,16111,8
muscules,16112,8
percieve,16113,8
stundents,16114,8
projectors,16115,8
predictsthen,16116,8
beckham,16117,8
pitchers,16118,8
expresstion,16119,8
worksheet,16120,8
walt,16153,8
shortlived,16201,8
ransomware,16155,8
lockdown,16188,8
pitcure,16190,8
debunked,16191,8
ashwalt,16192,8
verified,16193,8
magnetic,16194,8
mythical,16195,8
tings,16196,8
piled,16197,8
twists,16198,8
landslides,16199,8
thoght,16200,8
towel,16202,8
chloe,16203,8
pixal,16204,8
proportions,16205,8
longtime,16206,8
conviced,16207,8
lowresolution,16208,8
snakes,16209,8
scouting,16210,8
theorize,16211,8
bark,16212,8
ceiling,16213,8
ghost,16214,8
blurring,16215,8
stripes,16216,8
mas,16089,8
exaggerates,16217,8
firsti,16218,8
fades,16189,8
graph,16187,8
desions,16156,8
indents,16186,8
elegance,16157,8
venting,16158,8
spectator,16159,8
mare,16160,8
yearbook,16161,8
darwin,16162,8
wholesome,16163,8
worksheets,16164,8
decsion,16165,8
spooky,16166,8
analized,16167,8
sufers,16168,8
meteors,16169,8
photoshopped,16170,8
aliensbut,16171,8
controller,16172,8
astroid,16173,8
folklore,16174,8
erodes,16175,8
relic,16176,8
shacksyou,16177,8
dong,16178,8
eagle,16179,8
rushmore,16180,8
pharaohs,16181,8
stir,16182,8
ailen,16183,8
pictue,16184,8
unexplainable,16185,8
infinity,16090,8
inturn,15990,8
sighs,16088,8
knoe,15989,8
benifts,15992,8
va,15993,8
responisble,15994,8
afternoons,15995,8
asa,15996,8
lke,15997,8
wo,15998,8
relaying,15999,8
appropiate,16000,8
atmostphere,16001,8
helpfulness,16002,8
possiable,16003,8
survivors,16004,8
wounder,16005,8
sophmore,16006,8
occurances,16007,8
casually,16008,8
growers,16009,8
sitiuation,16010,8
icy,16011,8
creeping,16012,8
dixide,16013,8
om,16014,8
guarentee,16015,8
appreciates,16016,8
br,16017,8
proably,16018,8
soaring,16019,8
curl,16020,8
liek,15991,8
resent,15988,8
agin,16022,8
cured,15987,8
acidents,15959,8
thumbs,16220,8
germany ,15960,8
even ,15961,8
carintesive,15962,8
road ,15963,8
idea ,15964,8
spreaded,15965,8
resorces,15966,8
diffucult,15967,8
thrilled,15968,8
hade,15969,8
usaully,15970,8
least ,15971,8
good ,15972,8
portals,15973,8
handing,15974,8
